Time,Longitude,Latitude
2017-08-29 18:59:44,-106.2163935,39.9612096
2017-08-29 18:59:44,-106.2163934,39.9612098
2017-08-29 18:59:44,-106.2163933,39.9612099
2017-08-29 18:59:45,-106.2163932,39.96121
2017-08-29 18:59:45,-106.2163935,39.9612097
2017-08-29 18:59:45,-106.2163949,39.9612087
2017-08-29 18:59:45,-106.2163975,39.9612067
2017-08-29 18:59:45,-106.2164013,39.9612039
2017-08-29 18:59:46,-106.2164061,39.9612005
2017-08-29 18:59:46,-106.2164116,39.9611967
2017-08-29 18:59:46,-106.2164178,39.9611924
2017-08-29 18:59:46,-106.2164246,39.9611879
2017-08-29 18:59:46,-106.216432,39.9611828
2017-08-29 18:59:47,-106.2164401,39.9611776
2017-08-29 18:59:47,-106.2164486,39.961172
2017-08-29 18:59:47,-106.2164578,39.9611661
2017-08-29 18:59:47,-106.2164675,39.9611598
2017-08-29 18:59:47,-106.2164778,39.9611531
2017-08-29 18:59:48,-106.2164885,39.9611461
2017-08-29 18:59:48,-106.2164999,39.9611389
2017-08-29 18:59:48,-106.2165118,39.9611313
2017-08-29 18:59:48,-106.2165241,39.9611232
2017-08-29 18:59:48,-106.2165368,39.9611148
2017-08-29 18:59:49,-106.21655,39.961106
2017-08-29 18:59:49,-106.2165634,39.9610969
2017-08-29 18:59:49,-106.2165772,39.9610875
2017-08-29 18:59:49,-106.2165913,39.9610779
2017-08-29 18:59:49,-106.2166055,39.9610682
2017-08-29 18:59:50,-106.2166198,39.9610583
2017-08-29 18:59:50,-106.2166344,39.9610482
2017-08-29 18:59:50,-106.2166492,39.961038
2017-08-29 18:59:50,-106.2166642,39.9610277
2017-08-29 18:59:50,-106.2166792,39.9610172
2017-08-29 18:59:51,-106.2166944,39.9610065
2017-08-29 18:59:51,-106.2167097,39.9609958
2017-08-29 18:59:51,-106.2167251,39.9609851
2017-08-29 18:59:51,-106.2167405,39.9609742
2017-08-29 18:59:51,-106.2167561,39.9609631
2017-08-29 18:59:52,-106.2167716,39.9609521
2017-08-29 18:59:52,-106.2167871,39.960941
2017-08-29 18:59:52,-106.2168026,39.96093
2017-08-29 18:59:52,-106.216818,39.960919
2017-08-29 18:59:52,-106.2168335,39.960908
2017-08-29 18:59:53,-106.2168489,39.960897
2017-08-29 18:59:53,-106.2168642,39.960886
2017-08-29 18:59:53,-106.216879,39.9608754
2017-08-29 18:59:53,-106.2168927,39.9608655
2017-08-29 18:59:53,-106.2169052,39.9608563
2017-08-29 18:59:54,-106.2169168,39.9608478
2017-08-29 18:59:54,-106.2169271,39.96084
2017-08-29 18:59:54,-106.2169361,39.9608331
2017-08-29 18:59:54,-106.2169439,39.9608268
2017-08-29 18:59:54,-106.2169503,39.9608214
2017-08-29 18:59:55,-106.2169556,39.9608169
2017-08-29 18:59:55,-106.2169595,39.9608133
2017-08-29 18:59:55,-106.2169622,39.9608104
2017-08-29 18:59:55,-106.2169639,39.9608084
2017-08-29 18:59:55,-106.2169647,39.960807
2017-08-29 18:59:56,-106.2169653,39.960806
2017-08-29 18:59:56,-106.2169657,39.9608052
2017-08-29 18:59:56,-106.2169661,39.9608046
2017-08-29 18:59:56,-106.2169663,39.9608042
2017-08-29 18:59:56,-106.2169665,39.9608039
2017-08-29 18:59:57,-106.2169665,39.9608038
2017-08-29 18:59:57,-106.2169664,39.9608037
2017-08-29 18:59:57,-106.2169663,39.9608039
2017-08-29 18:59:57,-106.2169662,39.9608041
2017-08-29 18:59:57,-106.216966,39.9608044
2017-08-29 18:59:58,-106.2169658,39.9608046
2017-08-29 18:59:58,-106.2169656,39.9608049
2017-08-29 18:59:58,-106.2169653,39.9608051
2017-08-29 18:59:58,-106.2169651,39.9608054
2017-08-29 18:59:59,-106.2169649,39.9608056
2017-08-29 18:59:59,-106.2169648,39.9608058
2017-08-29 18:59:59,-106.2169647,39.960806
2017-08-29 18:59:59,-106.2169646,39.9608062
2017-08-29 18:59:59,-106.2169645,39.9608064
2017-08-29 18:59:59,-106.2169645,39.9608066
2017-08-29 19:00:00,-106.2169644,39.9608067
2017-08-29 19:00:00,-106.2169644,39.9608068
2017-08-29 19:00:00,-106.2169643,39.9608069
2017-08-29 19:00:00,-106.2169643,39.9608069
2017-08-29 19:00:00,-106.2169643,39.9608069
2017-08-29 19:00:01,-106.2169642,39.9608069
2017-08-29 19:00:01,-106.2169642,39.9608069
2017-08-29 19:00:01,-106.2169641,39.9608069
2017-08-29 19:00:01,-106.216964,39.960807
2017-08-29 19:00:01,-106.216964,39.960807
2017-08-29 19:00:02,-106.2169639,39.960807
2017-08-29 19:00:02,-106.2169639,39.9608069
2017-08-29 19:00:02,-106.2169639,39.9608068
2017-08-29 19:00:02,-106.2169638,39.9608068
2017-08-29 19:00:02,-106.2169639,39.9608067
2017-08-29 19:00:03,-106.2169639,39.9608067
2017-08-29 19:00:03,-106.2169639,39.9608066
2017-08-29 19:00:03,-106.2169638,39.9608065
2017-08-29 19:00:03,-106.2169638,39.9608064
2017-08-29 19:00:03,-106.2169638,39.9608063
2017-08-29 19:00:04,-106.2169638,39.9608062
2017-08-29 19:00:04,-106.2169638,39.9608061
2017-08-29 19:00:04,-106.2169638,39.9608061
2017-08-29 19:00:04,-106.2169638,39.960806
2017-08-29 19:00:04,-106.2169639,39.9608059
2017-08-29 19:00:05,-106.2169639,39.9608058
2017-08-29 19:00:05,-106.216964,39.9608058
2017-08-29 19:00:05,-106.2169641,39.9608058
2017-08-29 19:00:05,-106.2169642,39.9608058
2017-08-29 19:00:05,-106.2169642,39.9608058
2017-08-29 19:00:06,-106.2169642,39.9608058
2017-08-29 19:00:06,-106.2169643,39.9608058
2017-08-29 19:00:06,-106.2169643,39.9608059
2017-08-29 19:00:06,-106.2169643,39.9608059
2017-08-29 19:00:06,-106.2169643,39.9608059
2017-08-29 19:00:07,-106.2169642,39.9608059
2017-08-29 19:00:07,-106.2169641,39.960806
2017-08-29 19:00:07,-106.2169641,39.960806
2017-08-29 19:00:07,-106.216964,39.960806
2017-08-29 19:00:07,-106.2169639,39.9608061
2017-08-29 19:00:08,-106.2169638,39.9608061
2017-08-29 19:00:08,-106.2169637,39.9608062
2017-08-29 19:00:08,-106.2169636,39.9608062
2017-08-29 19:00:08,-106.2169636,39.9608062
2017-08-29 19:00:08,-106.2169636,39.9608062
2017-08-29 19:00:09,-106.2169636,39.9608062
2017-08-29 19:00:09,-106.2169636,39.9608062
2017-08-29 19:00:09,-106.2169636,39.9608062
2017-08-29 19:00:09,-106.2169636,39.9608061
2017-08-29 19:00:09,-106.2169636,39.9608061
2017-08-29 19:00:10,-106.2169636,39.9608061
2017-08-29 19:00:10,-106.2169636,39.960806
2017-08-29 19:00:10,-106.2169637,39.960806
2017-08-29 19:00:10,-106.2169639,39.9608059
2017-08-29 19:00:10,-106.2169645,39.9608055
2017-08-29 19:00:11,-106.2169661,39.9608045
2017-08-29 19:00:11,-106.2169689,39.9608026
2017-08-29 19:00:11,-106.2169727,39.9608001
2017-08-29 19:00:11,-106.2169772,39.960797
2017-08-29 19:00:11,-106.2169822,39.9607936
2017-08-29 19:00:12,-106.2169876,39.9607898
